 EPOCH2D v4.8.3   v4.8.3-0-g826628c-dirty 1491414820.868               
 
Wrote normal  dump number   68 at time  0.680283083805E-12 and iteration   1518
Wrote normal  dump number   69 at time  0.690142258933E-12 and iteration   1540
Wrote normal  dump number   70 at time  0.700001434061E-12 and iteration   1562
Wrote normal  dump number   71 at time  0.710308753512E-12 and iteration   1585
Wrote normal  dump number   72 at time  0.720167928640E-12 and iteration   1607
Wrote normal  dump number   73 at time  0.730027103767E-12 and iteration   1629
Wrote normal  dump number   74 at time  0.740334423219E-12 and iteration   1652
Wrote normal  dump number   75 at time  0.750193598347E-12 and iteration   1674
Wrote normal  dump number   76 at time  0.760052773474E-12 and iteration   1696
Wrote normal  dump number   77 at time  0.770360092926E-12 and iteration   1719
Wrote normal  dump number   78 at time  0.780219268053E-12 and iteration   1741
Wrote normal  dump number   79 at time  0.790078443181E-12 and iteration   1763
Wrote normal  dump number   80 at time  0.800385762633E-12 and iteration   1786
Wrote normal  dump number   81 at time  0.810244937760E-12 and iteration   1808
Wrote normal  dump number   82 at time  0.820104112888E-12 and iteration   1830
Wrote normal  dump number   83 at time  0.830411432339E-12 and iteration   1853
Wrote normal  dump number   84 at time  0.840270607467E-12 and iteration   1875
Wrote normal  dump number   85 at time  0.850129782595E-12 and iteration   1897
Wrote normal  dump number   86 at time  0.860437102046E-12 and iteration   1920
Wrote normal  dump number   87 at time  0.870296277174E-12 and iteration   1942
Wrote normal  dump number   88 at time  0.880155452301E-12 and iteration   1964
Wrote normal  dump number   89 at time  0.890014627429E-12 and iteration   1986
Wrote normal  dump number   90 at time  0.900321946881E-12 and iteration   2009
Wrote normal  dump number   91 at time  0.910181122008E-12 and iteration   2031
Wrote normal  dump number   92 at time  0.920040297136E-12 and iteration   2053
Wrote normal  dump number   93 at time  0.930347616587E-12 and iteration   2076
Wrote normal  dump number   94 at time  0.940206791715E-12 and iteration   2098
Wrote normal  dump number   95 at time  0.950065966843E-12 and iteration   2120
Wrote normal  dump number   96 at time  0.960373286294E-12 and iteration   2143
Wrote normal  dump number   97 at time  0.970232461422E-12 and iteration   2165
Wrote normal  dump number   98 at time  0.980091636550E-12 and iteration   2187
Wrote normal  dump number   99 at time  0.990398956001E-12 and iteration   2210
Wrote normal  dump number  100 at time  0.100025813113E-11 and iteration   2232
Wrote normal  dump number  101 at time  0.101011730626E-11 and iteration   2254
Wrote normal  dump number  102 at time  0.102042462571E-11 and iteration   2277
Wrote normal  dump number  103 at time  0.103028380084E-11 and iteration   2299
Wrote normal  dump number  104 at time  0.104014297596E-11 and iteration   2321
Wrote normal  dump number  105 at time  0.105000215109E-11 and iteration   2343
Wrote normal  dump number  106 at time  0.106030947054E-11 and iteration   2366
Wrote normal  dump number  107 at time  0.107016864567E-11 and iteration   2388
Wrote normal  dump number  108 at time  0.108002782080E-11 and iteration   2410
Wrote normal  dump number  109 at time  0.109033514025E-11 and iteration   2433
Wrote normal  dump number  110 at time  0.110019431538E-11 and iteration   2455
Wrote normal  dump number  111 at time  0.111005349050E-11 and iteration   2477
Wrote normal  dump number  112 at time  0.112036080996E-11 and iteration   2500
Wrote normal  dump number  113 at time  0.113021998508E-11 and iteration   2522
Wrote normal  dump number  114 at time  0.114007916021E-11 and iteration   2544
Wrote normal  dump number  115 at time  0.115038647966E-11 and iteration   2567
Wrote normal  dump number  116 at time  0.116024565479E-11 and iteration   2589
Wrote normal  dump number  117 at time  0.117010482992E-11 and iteration   2611
Wrote normal  dump number  118 at time  0.118041214937E-11 and iteration   2634
Wrote normal  dump number  119 at time  0.119027132450E-11 and iteration   2656
Wrote normal  dump number  120 at time  0.120013049962E-11 and iteration   2678
Wrote normal  dump number  121 at time  0.121043781908E-11 and iteration   2701
Wrote normal  dump number  122 at time  0.122029699420E-11 and iteration   2723
Wrote normal  dump number  123 at time  0.123015616933E-11 and iteration   2745
Wrote normal  dump number  124 at time  0.124001534446E-11 and iteration   2767
Wrote normal  dump number  125 at time  0.125032266391E-11 and iteration   2790
Wrote normal  dump number  126 at time  0.126018183904E-11 and iteration   2812
Wrote normal  dump number  127 at time  0.127004101417E-11 and iteration   2834
Wrote normal  dump number  128 at time  0.128034833362E-11 and iteration   2857
Wrote normal  dump number  129 at time  0.129020750875E-11 and iteration   2879
Wrote normal  dump number  130 at time  0.130006668387E-11 and iteration   2901
Wrote normal  dump number  131 at time  0.131037400332E-11 and iteration   2924
Wrote normal  dump number  132 at time  0.132023317845E-11 and iteration   2946
Wrote normal  dump number  133 at time  0.133009235358E-11 and iteration   2968
Wrote normal  dump number  134 at time  0.134039967303E-11 and iteration   2991
Wrote normal  dump number  135 at time  0.135025884816E-11 and iteration   3013
Wrote normal  dump number  136 at time  0.136011802329E-11 and iteration   3035
Wrote normal  dump number  137 at time  0.137042534274E-11 and iteration   3058
Wrote normal  dump number  138 at time  0.138028451787E-11 and iteration   3080
Wrote normal  dump number  139 at time  0.139014369299E-11 and iteration   3102
Wrote normal  dump number  140 at time  0.140000286812E-11 and iteration   3124
Wrote normal  dump number  141 at time  0.141031018757E-11 and iteration   3147
Wrote normal  dump number  142 at time  0.142016936270E-11 and iteration   3169
Wrote normal  dump number  143 at time  0.143002853783E-11 and iteration   3191
Wrote normal  dump number  144 at time  0.144033585728E-11 and iteration   3214
Wrote normal  dump number  145 at time  0.145019503241E-11 and iteration   3236
Wrote normal  dump number  146 at time  0.146005420753E-11 and iteration   3258
Wrote normal  dump number  147 at time  0.147036152699E-11 and iteration   3281
Wrote normal  dump number  148 at time  0.148022070211E-11 and iteration   3303
Wrote normal  dump number  149 at time  0.149007987724E-11 and iteration   3325
Wrote normal  dump number  150 at time  0.150038719669E-11 and iteration   3348
Wrote normal  dump number  151 at time  0.151024637182E-11 and iteration   3370
Wrote normal  dump number  152 at time  0.152010554695E-11 and iteration   3392
Wrote normal  dump number  153 at time  0.153041286640E-11 and iteration   3415
Wrote normal  dump number  154 at time  0.154027204153E-11 and iteration   3437
Wrote normal  dump number  155 at time  0.155013121666E-11 and iteration   3459
Wrote normal  dump number  156 at time  0.156043853611E-11 and iteration   3482
Wrote normal  dump number  157 at time  0.157029771123E-11 and iteration   3504
Wrote normal  dump number  158 at time  0.158015688636E-11 and iteration   3526
Wrote normal  dump number  159 at time  0.159001606149E-11 and iteration   3548
Wrote normal  dump number  160 at time  0.160032338094E-11 and iteration   3571
Wrote normal  dump number  161 at time  0.161018255607E-11 and iteration   3593
Wrote normal  dump number  162 at time  0.162004173120E-11 and iteration   3615
Wrote normal  dump number  163 at time  0.163034905065E-11 and iteration   3638
Wrote normal  dump number  164 at time  0.164020822578E-11 and iteration   3660
Wrote normal  dump number  165 at time  0.165006740090E-11 and iteration   3682
Wrote normal  dump number  166 at time  0.166037472036E-11 and iteration   3705
Wrote normal  dump number  167 at time  0.167023389548E-11 and iteration   3727
Wrote normal  dump number  168 at time  0.168009307061E-11 and iteration   3749
Wrote normal  dump number  169 at time  0.169040039006E-11 and iteration   3772
Wrote normal  dump number  170 at time  0.170025956519E-11 and iteration   3794
Wrote normal  dump number  171 at time  0.171011874032E-11 and iteration   3816
Wrote normal  dump number  172 at time  0.172042605977E-11 and iteration   3839
Wrote normal  dump number  173 at time  0.173028523490E-11 and iteration   3861
Wrote normal  dump number  174 at time  0.174014441002E-11 and iteration   3883
Wrote normal  dump number  175 at time  0.175000358515E-11 and iteration   3905
Wrote normal  dump number  176 at time  0.176031090460E-11 and iteration   3928
Wrote normal  dump number  177 at time  0.177017007973E-11 and iteration   3950
Wrote normal  dump number  178 at time  0.178002925486E-11 and iteration   3972
Wrote normal  dump number  179 at time  0.179033657431E-11 and iteration   3995
Wrote normal  dump number  180 at time  0.180019574944E-11 and iteration   4017
Wrote normal  dump number  181 at time  0.181005492457E-11 and iteration   4039
Wrote normal  dump number  182 at time  0.182036224402E-11 and iteration   4062
Wrote normal  dump number  183 at time  0.183022141914E-11 and iteration   4084
Wrote normal  dump number  184 at time  0.184008059427E-11 and iteration   4106
Wrote normal  dump number  185 at time  0.185038791372E-11 and iteration   4129
Wrote normal  dump number  186 at time  0.186024708885E-11 and iteration   4151
Wrote normal  dump number  187 at time  0.187010626398E-11 and iteration   4173
Wrote normal  dump number  188 at time  0.188041358343E-11 and iteration   4196
Wrote normal  dump number  189 at time  0.189027275856E-11 and iteration   4218
Wrote normal  dump number  190 at time  0.190013193369E-11 and iteration   4240
Wrote normal  dump number  191 at time  0.191043925314E-11 and iteration   4263
Wrote normal  dump number  192 at time  0.192029842826E-11 and iteration   4285
Wrote normal  dump number  193 at time  0.193015760339E-11 and iteration   4307
Wrote normal  dump number  194 at time  0.194001677852E-11 and iteration   4329
Wrote normal  dump number  195 at time  0.195032409797E-11 and iteration   4352
Wrote normal  dump number  196 at time  0.196018327310E-11 and iteration   4374
Wrote normal  dump number  197 at time  0.197004244823E-11 and iteration   4396
Wrote normal  dump number  198 at time  0.198034976768E-11 and iteration   4419
Wrote normal  dump number  199 at time  0.199020894281E-11 and iteration   4441
Wrote normal  dump number  200 at time  0.200006811793E-11 and iteration   4463
Wrote normal  dump number  201 at time  0.200029219010E-11 and iteration   4463
