 EPOCH2D v4.8.3   v4.8.3-0-g826628c-dirty 1491416770.636               
 
Wrote normal  dump number   60 at time  0.600289321974E-12 and iteration   1786
Wrote normal  dump number   61 at time  0.610036461021E-12 and iteration   1815
Wrote normal  dump number   62 at time  0.620119708311E-12 and iteration   1845
Wrote normal  dump number   63 at time  0.630202955600E-12 and iteration   1875
Wrote normal  dump number   64 at time  0.640286202890E-12 and iteration   1905
Wrote normal  dump number   65 at time  0.650033341937E-12 and iteration   1934
Wrote normal  dump number   66 at time  0.660116589226E-12 and iteration   1964
Wrote normal  dump number   67 at time  0.670199836516E-12 and iteration   1994
Wrote normal  dump number   68 at time  0.680283083805E-12 and iteration   2024
Wrote normal  dump number   69 at time  0.690030222852E-12 and iteration   2053
Wrote normal  dump number   70 at time  0.700113470142E-12 and iteration   2083
Wrote normal  dump number   71 at time  0.710196717431E-12 and iteration   2113
Wrote normal  dump number   72 at time  0.720279964721E-12 and iteration   2143
Wrote normal  dump number   73 at time  0.730027103767E-12 and iteration   2172
Wrote normal  dump number   74 at time  0.740110351057E-12 and iteration   2202
Wrote normal  dump number   75 at time  0.750193598347E-12 and iteration   2232
Wrote normal  dump number   76 at time  0.760276845636E-12 and iteration   2262
Wrote normal  dump number   77 at time  0.770023984683E-12 and iteration   2291
Wrote normal  dump number   78 at time  0.780107231972E-12 and iteration   2321
Wrote normal  dump number   79 at time  0.790190479262E-12 and iteration   2351
Wrote normal  dump number   80 at time  0.800273726552E-12 and iteration   2381
Wrote normal  dump number   81 at time  0.810020865598E-12 and iteration   2410
Wrote normal  dump number   82 at time  0.820104112888E-12 and iteration   2440
Wrote normal  dump number   83 at time  0.830187360177E-12 and iteration   2470
Wrote normal  dump number   84 at time  0.840270607467E-12 and iteration   2500
Wrote normal  dump number   85 at time  0.850017746514E-12 and iteration   2529
Wrote normal  dump number   86 at time  0.860100993803E-12 and iteration   2559
Wrote normal  dump number   87 at time  0.870184241093E-12 and iteration   2589
Wrote normal  dump number   88 at time  0.880267488382E-12 and iteration   2619
Wrote normal  dump number   89 at time  0.890014627429E-12 and iteration   2648
Wrote normal  dump number   90 at time  0.900097874719E-12 and iteration   2678
Wrote normal  dump number   91 at time  0.910181122008E-12 and iteration   2708
Wrote normal  dump number   92 at time  0.920264369298E-12 and iteration   2738
Wrote normal  dump number   93 at time  0.930011508345E-12 and iteration   2767
Wrote normal  dump number   94 at time  0.940094755634E-12 and iteration   2797
Wrote normal  dump number   95 at time  0.950178002924E-12 and iteration   2827
Wrote normal  dump number   96 at time  0.960261250213E-12 and iteration   2857
Wrote normal  dump number   97 at time  0.970008389260E-12 and iteration   2886
Wrote normal  dump number   98 at time  0.980091636550E-12 and iteration   2916
Wrote normal  dump number   99 at time  0.990174883839E-12 and iteration   2946
Wrote normal  dump number  100 at time  0.100009007701E-11 and iteration   2975
