 EPOCH2D v4.8.3   v4.8.3-0-g826628c-dirty 1491413024.99                
 
Wrote normal  dump number  111 at time  0.111050163483E-11 and iteration   1239
Wrote normal  dump number  112 at time  0.112036080996E-11 and iteration   1250
Wrote normal  dump number  113 at time  0.113021998508E-11 and iteration   1261
Wrote normal  dump number  114 at time  0.114007916021E-11 and iteration   1272
Wrote normal  dump number  115 at time  0.115083462399E-11 and iteration   1284
Wrote normal  dump number  116 at time  0.116069379911E-11 and iteration   1295
Wrote normal  dump number  117 at time  0.117055297424E-11 and iteration   1306
Wrote normal  dump number  118 at time  0.118041214937E-11 and iteration   1317
Wrote normal  dump number  119 at time  0.119027132450E-11 and iteration   1328
Wrote normal  dump number  120 at time  0.120013049962E-11 and iteration   1339
Wrote normal  dump number  121 at time  0.121088596340E-11 and iteration   1351
Wrote normal  dump number  122 at time  0.122074513853E-11 and iteration   1362
Wrote normal  dump number  123 at time  0.123060431366E-11 and iteration   1373
Wrote normal  dump number  124 at time  0.124046348878E-11 and iteration   1384
Wrote normal  dump number  125 at time  0.125032266391E-11 and iteration   1395
Wrote normal  dump number  126 at time  0.126018183904E-11 and iteration   1406
Wrote normal  dump number  127 at time  0.127004101417E-11 and iteration   1417
Wrote normal  dump number  128 at time  0.128079647794E-11 and iteration   1429
Wrote normal  dump number  129 at time  0.129065565307E-11 and iteration   1440
Wrote normal  dump number  130 at time  0.130051482820E-11 and iteration   1451
Wrote normal  dump number  131 at time  0.131037400332E-11 and iteration   1462
Wrote normal  dump number  132 at time  0.132023317845E-11 and iteration   1473
Wrote normal  dump number  133 at time  0.133009235358E-11 and iteration   1484
Wrote normal  dump number  134 at time  0.134084781736E-11 and iteration   1496
Wrote normal  dump number  135 at time  0.135070699248E-11 and iteration   1507
Wrote normal  dump number  136 at time  0.136056616761E-11 and iteration   1518
Wrote normal  dump number  137 at time  0.137042534274E-11 and iteration   1529
Wrote normal  dump number  138 at time  0.138028451787E-11 and iteration   1540
Wrote normal  dump number  139 at time  0.139014369299E-11 and iteration   1551
Wrote normal  dump number  140 at time  0.140000286812E-11 and iteration   1562
Wrote normal  dump number  141 at time  0.141075833190E-11 and iteration   1574
Wrote normal  dump number  142 at time  0.142061750702E-11 and iteration   1585
Wrote normal  dump number  143 at time  0.143047668215E-11 and iteration   1596
Wrote normal  dump number  144 at time  0.144033585728E-11 and iteration   1607
Wrote normal  dump number  145 at time  0.145019503241E-11 and iteration   1618
Wrote normal  dump number  146 at time  0.146005420753E-11 and iteration   1629
Wrote normal  dump number  147 at time  0.147080967131E-11 and iteration   1641
Wrote normal  dump number  148 at time  0.148066884644E-11 and iteration   1652
Wrote normal  dump number  149 at time  0.149052802157E-11 and iteration   1663
Wrote normal  dump number  150 at time  0.150038719669E-11 and iteration   1674
Wrote normal  dump number  151 at time  0.151024637182E-11 and iteration   1685
Wrote normal  dump number  152 at time  0.152010554695E-11 and iteration   1696
Wrote normal  dump number  153 at time  0.153086101072E-11 and iteration   1708
Wrote normal  dump number  154 at time  0.154072018585E-11 and iteration   1719
Wrote normal  dump number  155 at time  0.155057936098E-11 and iteration   1730
Wrote normal  dump number  156 at time  0.156043853611E-11 and iteration   1741
Wrote normal  dump number  157 at time  0.157029771123E-11 and iteration   1752
Wrote normal  dump number  158 at time  0.158015688636E-11 and iteration   1763
Wrote normal  dump number  159 at time  0.159001606149E-11 and iteration   1774
Wrote normal  dump number  160 at time  0.160077152527E-11 and iteration   1786
Wrote normal  dump number  161 at time  0.161063070039E-11 and iteration   1797
Wrote normal  dump number  162 at time  0.162048987552E-11 and iteration   1808
Wrote normal  dump number  163 at time  0.163034905065E-11 and iteration   1819
Wrote normal  dump number  164 at time  0.164020822578E-11 and iteration   1830
Wrote normal  dump number  165 at time  0.165006740090E-11 and iteration   1841
Wrote normal  dump number  166 at time  0.166082286468E-11 and iteration   1853
Wrote normal  dump number  167 at time  0.167068203981E-11 and iteration   1864
Wrote normal  dump number  168 at time  0.168054121493E-11 and iteration   1875
Wrote normal  dump number  169 at time  0.169040039006E-11 and iteration   1886
Wrote normal  dump number  170 at time  0.170025956519E-11 and iteration   1897
Wrote normal  dump number  171 at time  0.171011874032E-11 and iteration   1908
Wrote normal  dump number  172 at time  0.172087420409E-11 and iteration   1920
Wrote normal  dump number  173 at time  0.173073337922E-11 and iteration   1931
Wrote normal  dump number  174 at time  0.174059255435E-11 and iteration   1942
Wrote normal  dump number  175 at time  0.175045172948E-11 and iteration   1953
Wrote normal  dump number  176 at time  0.176031090460E-11 and iteration   1964
Wrote normal  dump number  177 at time  0.177017007973E-11 and iteration   1975
Wrote normal  dump number  178 at time  0.178002925486E-11 and iteration   1986
Wrote normal  dump number  179 at time  0.179078471863E-11 and iteration   1998
Wrote normal  dump number  180 at time  0.180064389376E-11 and iteration   2009
Wrote normal  dump number  181 at time  0.181050306889E-11 and iteration   2020
Wrote normal  dump number  182 at time  0.182036224402E-11 and iteration   2031
Wrote normal  dump number  183 at time  0.183022141914E-11 and iteration   2042
Wrote normal  dump number  184 at time  0.184008059427E-11 and iteration   2053
Wrote normal  dump number  185 at time  0.185083605805E-11 and iteration   2065
Wrote normal  dump number  186 at time  0.186069523317E-11 and iteration   2076
Wrote normal  dump number  187 at time  0.187055440830E-11 and iteration   2087
Wrote normal  dump number  188 at time  0.188041358343E-11 and iteration   2098
Wrote normal  dump number  189 at time  0.189027275856E-11 and iteration   2109
Wrote normal  dump number  190 at time  0.190013193369E-11 and iteration   2120
Wrote normal  dump number  191 at time  0.191088739746E-11 and iteration   2132
Wrote normal  dump number  192 at time  0.192074657259E-11 and iteration   2143
Wrote normal  dump number  193 at time  0.193060574772E-11 and iteration   2154
Wrote normal  dump number  194 at time  0.194046492284E-11 and iteration   2165
Wrote normal  dump number  195 at time  0.195032409797E-11 and iteration   2176
Wrote normal  dump number  196 at time  0.196018327310E-11 and iteration   2187
Wrote normal  dump number  197 at time  0.197004244823E-11 and iteration   2198
Wrote normal  dump number  198 at time  0.198079791200E-11 and iteration   2210
Wrote normal  dump number  199 at time  0.199065708713E-11 and iteration   2221
Wrote normal  dump number  200 at time  0.200006811793E-11 and iteration   2231
